127.0.0.1 - - [07/Jun/2020:04:09:06 +0100] "GET / HTTP/1.1" 404 962
127.0.0.1 - - [07/Jun/2020:04:09:09 +0100] "GET /BTS/webfonts/fa-solid-900.eot? HTTP/1.1" 200 194066
127.0.0.1 - - [07/Jun/2020:04:09:18 +0100] "GET /BTS/index.jsp HTTP/1.1" 200 17440
127.0.0.1 - - [07/Jun/2020:04:09:18 +0100] "GET /BTS/css/publicPages.css HTTP/1.1" 200 3617
127.0.0.1 - - [07/Jun/2020:04:09:18 +0100] "GET /BTS/images/filieres/cpi1.jpg HTTP/1.1" 404 1018
127.0.0.1 - - [07/Jun/2020:04:09:18 +0100] "GET /BTS/js/popper.js HTTP/1.1" 200 21003
127.0.0.1 - - [07/Jun/2020:04:09:18 +0100] "GET /BTS/images/gallerie/ibnsina.jpg HTTP/1.1" 200 7689
127.0.0.1 - - [07/Jun/2020:04:09:18 +0100] "GET /BTS/js/bootstrap.min.js HTTP/1.1" 200 58072
127.0.0.1 - - [07/Jun/2020:04:09:18 +0100] "GET /BTS/images/filieres/mi2.jpg HTTP/1.1" 404 1016
127.0.0.1 - - [07/Jun/2020:04:09:18 +0100] "GET /BTS/images/filieres/se1.jpg HTTP/1.1" 404 1016
127.0.0.1 - - [07/Jun/2020:04:09:18 +0100] "GET /BTS/css/bootstrap.min.css HTTP/1.1" 200 40960
127.0.0.1 - - [07/Jun/2020:04:09:18 +0100] "GET /BTS/css/all.css HTTP/1.1" 200 32768
127.0.0.1 - - [07/Jun/2020:04:09:18 +0100] "GET /BTS/images/filieres/pme-pmi2.jpg HTTP/1.1" 404 1026
127.0.0.1 - - [07/Jun/2020:04:09:18 +0100] "GET /BTS/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 76100
127.0.0.1 - - [07/Jun/2020:04:09:19 +0100] "GET /favicon.ico HTTP/1.1" 404 984
127.0.0.1 - - [07/Jun/2020:04:10:09 +0100] "POST /BTS/Authentification HTTP/1.1" 200 44
127.0.0.1 - - [07/Jun/2020:04:10:20 +0100] "POST /BTS/Authentification HTTP/1.1" 200 44
127.0.0.1 - - [07/Jun/2020:04:10:36 +0100] "POST /BTS/Authentification HTTP/1.1" 200 16830
127.0.0.1 - - [07/Jun/2020:04:10:36 +0100] "GET /BTS/css/bootstap.min.css HTTP/1.1" 404 1010
127.0.0.1 - - [07/Jun/2020:04:10:36 +0100] "GET /BTS/js/main.js HTTP/1.1" 200 348
127.0.0.1 - - [07/Jun/2020:04:10:36 +0100] "GET /BTS/css/fontawesome.min.css HTTP/1.1" 200 55753
127.0.0.1 - - [07/Jun/2020:04:10:36 +0100] "GET /BTS/css/jquery-ui.min.css HTTP/1.1" 200 19064
127.0.0.1 - - [07/Jun/2020:04:10:36 +0100] "GET /BTS/css/style.css HTTP/1.1" 200 222987
127.0.0.1 - - [07/Jun/2020:04:10:36 +0100] "GET /BTS/css/jquery.dataTables.min.css HTTP/1.1" 200 13900
127.0.0.1 - - [07/Jun/2020:04:10:36 +0100] "GET /BTS/css/dataTables.bootstrap.css HTTP/1.1" 200 4940
127.0.0.1 - - [07/Jun/2020:04:10:36 +0100] "GET /BTS/webfonts/fa-regular-400.woff2 HTTP/1.1" 200 13568
127.0.0.1 - - [07/Jun/2020:04:10:37 +0100] "GET /BTS/js/dataTables.buttons.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:10:37 +0100] "GET /BTS/Document/Download?file=c:\School\data\users\usersphotos\Jellyfish7101591376650991.jpg HTTP/1.1" 200 775702
127.0.0.1 - - [07/Jun/2020:04:10:37 +0100] "GET /BTS/js/buttons.flash.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:10:37 +0100] "GET /BTS/js/pdfmake.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:10:37 +0100] "GET /BTS/js/vfs_fonts.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:10:37 +0100] "GET /BTS/js/jszip.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:10:37 +0100] "GET /BTS/js/buttons.html5.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:10:37 +0100] "GET /BTS/js/buttons.print.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:10:41 +0100] "GET /BTS/E.DirecteurEtudes/AnneeScolaire HTTP/1.1" 200 62940
127.0.0.1 - - [07/Jun/2020:04:10:41 +0100] "GET /BTS/css/bootstap.min.css HTTP/1.1" 404 1010
127.0.0.1 - - [07/Jun/2020:04:10:41 +0100] "GET /BTS/Document/Download?file=c:\School\data\users\usersphotos\Jellyfish7101591376650991.jpg HTTP/1.1" 200 775702
127.0.0.1 - - [07/Jun/2020:04:10:42 +0100] "GET /BTS/AnneeScolaireCourante/List HTTP/1.1" 200 119
127.0.0.1 - - [07/Jun/2020:04:10:42 +0100] "GET /BTS/AnneeScolaire/List HTTP/1.1" 200 341
127.0.0.1 - - [07/Jun/2020:04:10:42 +0100] "GET /BTS/AnneeScolaire/List HTTP/1.1" 200 341
127.0.0.1 - - [07/Jun/2020:04:10:45 +0100] "GET /BTS/AnneeScolaire/List HTTP/1.1" 200 341
127.0.0.1 - - [07/Jun/2020:04:10:45 +0100] "GET /BTS/images/sort_both.png HTTP/1.1" 404 1010
127.0.0.1 - - [07/Jun/2020:04:10:45 +0100] "GET /BTS/images/sort_asc.png HTTP/1.1" 404 1008
127.0.0.1 - - [07/Jun/2020:04:10:55 +0100] "GET /BTS/AnneeScolaire/Details?id=1 HTTP/1.1" 200 86
127.0.0.1 - - [07/Jun/2020:04:31:45 +0100] "GET /BTS/E.DirecteurEtudes/Classes HTTP/1.1" 200 44927
127.0.0.1 - - [07/Jun/2020:04:31:46 +0100] "GET /BTS/css/bootstap.min.css HTTP/1.1" 404 1010
127.0.0.1 - - [07/Jun/2020:04:31:46 +0100] "GET /BTS/Document/Download?file=c:\School\data\users\usersphotos\Jellyfish7101591376650991.jpg HTTP/1.1" 200 775702
127.0.0.1 - - [07/Jun/2020:04:31:46 +0100] "GET /BTS/images/sort_asc.png HTTP/1.1" 404 1008
127.0.0.1 - - [07/Jun/2020:04:31:46 +0100] "GET /BTS/images/sort_both.png HTTP/1.1" 404 1010
127.0.0.1 - - [07/Jun/2020:04:31:46 +0100] "GET /BTS/Classe/List HTTP/1.1" 200 1195
127.0.0.1 - - [07/Jun/2020:04:31:54 +0100] "GET /BTS/E.DirecteurEtudes/ClasseDetails?id=1 HTTP/1.1" 200 40353
127.0.0.1 - - [07/Jun/2020:04:31:54 +0100] "GET /BTS/css/bootstap.min.css HTTP/1.1" 404 1010
127.0.0.1 - - [07/Jun/2020:04:31:54 +0100] "GET /BTS/Document/Download?file=c:\School\data\users\usersphotos\Jellyfish7101591376650991.jpg HTTP/1.1" 200 775702
127.0.0.1 - - [07/Jun/2020:04:31:54 +0100] "GET /BTS/images/sort_both.png HTTP/1.1" 404 1010
127.0.0.1 - - [07/Jun/2020:04:31:54 +0100] "GET /BTS/images/sort_asc.png HTTP/1.1" 404 1008
127.0.0.1 - - [07/Jun/2020:04:31:54 +0100] "GET /BTS/Classe/Details?id=1 HTTP/1.1" 200 601
127.0.0.1 - - [07/Jun/2020:04:31:55 +0100] "GET /BTS/Scolarite/List?classeId=1 HTTP/1.1" 200 12
127.0.0.1 - - [07/Jun/2020:04:31:59 +0100] "GET /BTS/E.DirecteurEtudes/Classes HTTP/1.1" 200 44927
127.0.0.1 - - [07/Jun/2020:04:31:59 +0100] "GET /BTS/css/bootstap.min.css HTTP/1.1" 404 1010
127.0.0.1 - - [07/Jun/2020:04:31:59 +0100] "GET /BTS/Document/Download?file=c:\School\data\users\usersphotos\Jellyfish7101591376650991.jpg HTTP/1.1" 200 775702
127.0.0.1 - - [07/Jun/2020:04:31:59 +0100] "GET /BTS/images/sort_both.png HTTP/1.1" 404 1010
127.0.0.1 - - [07/Jun/2020:04:31:59 +0100] "GET /BTS/images/sort_asc.png HTTP/1.1" 404 1008
127.0.0.1 - - [07/Jun/2020:04:31:59 +0100] "GET /BTS/Classe/List HTTP/1.1" 200 1195
127.0.0.1 - - [07/Jun/2020:04:32:02 +0100] "GET /BTS/E.DirecteurEtudes/ClasseDetails?id=2 HTTP/1.1" 200 40353
127.0.0.1 - - [07/Jun/2020:04:32:02 +0100] "GET /BTS/css/bootstap.min.css HTTP/1.1" 404 1010
127.0.0.1 - - [07/Jun/2020:04:32:02 +0100] "GET /BTS/Document/Download?file=c:\School\data\users\usersphotos\Jellyfish7101591376650991.jpg HTTP/1.1" 200 775702
127.0.0.1 - - [07/Jun/2020:04:32:02 +0100] "GET /BTS/Classe/Details?id=2 HTTP/1.1" 200 603
127.0.0.1 - - [07/Jun/2020:04:32:02 +0100] "GET /BTS/images/sort_both.png HTTP/1.1" 404 1010
127.0.0.1 - - [07/Jun/2020:04:32:02 +0100] "GET /BTS/images/sort_asc.png HTTP/1.1" 404 1008
127.0.0.1 - - [07/Jun/2020:04:32:02 +0100] "GET /BTS/Scolarite/List?classeId=2 HTTP/1.1" 200 6197
127.0.0.1 - - [07/Jun/2020:04:32:03 +0100] "GET /BTS/Document/Download?file=c:\School\data\users\usersphotos\Chrysanthemum9001591320959596.jpg HTTP/1.1" 200 879394
127.0.0.1 - - [07/Jun/2020:04:32:03 +0100] "GET /BTS/Document/Download?file=c:\School\data\users\usersphotos\Tulips6711591375829439.jpg HTTP/1.1" 200 620888
127.0.0.1 - - [07/Jun/2020:04:32:05 +0100] "GET /BTS/Scolarite/Etudiant/NonAffectes HTTP/1.1" 200 1241
127.0.0.1 - - [07/Jun/2020:04:32:05 +0100] "GET /BTS/Document/Download?file=c:\School\data\users\usersphotos\Desert9791591411294434.jpg HTTP/1.1" 200 845941
127.0.0.1 - - [07/Jun/2020:04:32:22 +0100] "GET /BTS/E.DirecteurEtudes/ClassesGeneriques HTTP/1.1" 200 41859
127.0.0.1 - - [07/Jun/2020:04:32:22 +0100] "GET /BTS/css/bootstap.min.css HTTP/1.1" 404 1010
127.0.0.1 - - [07/Jun/2020:04:32:22 +0100] "GET /BTS/Document/Download?file=c:\School\data\users\usersphotos\Jellyfish7101591376650991.jpg HTTP/1.1" 200 775702
127.0.0.1 - - [07/Jun/2020:04:32:22 +0100] "GET /BTS/images/sort_both.png HTTP/1.1" 404 1010
127.0.0.1 - - [07/Jun/2020:04:32:22 +0100] "GET /BTS/images/sort_asc.png HTTP/1.1" 404 1008
127.0.0.1 - - [07/Jun/2020:04:32:22 +0100] "GET /BTS/ClasseGenerique/List HTTP/1.1" 200 3673
127.0.0.1 - - [07/Jun/2020:04:32:31 +0100] "GET /BTS/E.DirecteurEtudes/ProgrammeClasseGenerique?id=1 HTTP/1.1" 200 94010
127.0.0.1 - - [07/Jun/2020:04:32:31 +0100] "GET /BTS/css/bootstap.min.css HTTP/1.1" 404 1010
127.0.0.1 - - [07/Jun/2020:04:32:31 +0100] "GET /BTS/Document/Download?file=c:\School\data\users\usersphotos\Jellyfish7101591376650991.jpg HTTP/1.1" 200 775702
127.0.0.1 - - [07/Jun/2020:04:32:31 +0100] "GET /BTS/ClasseGenerique/Details?id=1 HTTP/1.1" 200 429
127.0.0.1 - - [07/Jun/2020:04:32:31 +0100] "GET /BTS/ClasseGenerique/Programme/List?id=1 HTTP/1.1" 200 1798
127.0.0.1 - - [07/Jun/2020:04:33:28 +0100] "GET /BTS/Matiere/List HTTP/1.1" 200 1304
127.0.0.1 - - [07/Jun/2020:04:33:28 +0100] "GET /BTS/Periode/List HTTP/1.1" 200 246
127.0.0.1 - - [07/Jun/2020:04:33:28 +0100] "GET /BTS/FormeEvaluation/List HTTP/1.1" 200 197
127.0.0.1 - - [07/Jun/2020:04:33:58 +0100] "GET /BTS/E.DirecteurEtudes/ProgrammeClasseGenerique?id=1 HTTP/1.1" 200 94010
127.0.0.1 - - [07/Jun/2020:04:33:58 +0100] "GET /BTS/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:33:58 +0100] "GET /BTS/css/jquery.dataTables.min.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:33:58 +0100] "GET /BTS/css/dataTables.bootstrap.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:33:58 +0100] "GET /BTS/css/fontawesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:33:58 +0100] "GET /BTS/css/bootstap.min.css HTTP/1.1" 404 1010
127.0.0.1 - - [07/Jun/2020:04:33:58 +0100] "GET /BTS/css/jquery-ui.min.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:33:58 +0100] "GET /BTS/js/popper.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:33:58 +0100] "GET /BTS/css/all.min.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:33:58 +0100] "GET /BTS/js/jquery.dataTables.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:33:58 +0100] "GET /BTS/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:33:58 +0100] "GET /BTS/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:33:58 +0100] "GET /BTS/js/main.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:33:58 +0100] "GET /BTS/js/dataTables.buttons.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:33:58 +0100] "GET /BTS/js/buttons.flash.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:33:58 +0100] "GET /BTS/js/jquery-ui.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:33:58 +0100] "GET /BTS/js/dataTables.bootstrap.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:33:58 +0100] "GET /BTS/js/jszip.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:33:58 +0100] "GET /BTS/js/pdfmake.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:33:58 +0100] "GET /BTS/js/vfs_fonts.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:33:58 +0100] "GET /BTS/js/buttons.print.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:33:58 +0100] "GET /BTS/js/buttons.html5.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:33:58 +0100] "GET /BTS/Document/Download?file=c:\School\data\users\usersphotos\Jellyfish7101591376650991.jpg HTTP/1.1" 200 775702
127.0.0.1 - - [07/Jun/2020:04:33:58 +0100] "GET /BTS/ClasseGenerique/Details?id=1 HTTP/1.1" 200 429
127.0.0.1 - - [07/Jun/2020:04:33:58 +0100] "GET /BTS/ClasseGenerique/Programme/List?id=1 HTTP/1.1" 200 1798
127.0.0.1 - - [07/Jun/2020:04:35:18 +0100] "GET /BTS/E.DirecteurEtudes/ProgrammeClasseGenerique?id=1 HTTP/1.1" 200 94087
127.0.0.1 - - [07/Jun/2020:04:35:18 +0100] "GET /BTS/css/all.min.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:35:18 +0100] "GET /BTS/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:35:18 +0100] "GET /BTS/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:35:18 +0100] "GET /BTS/css/jquery.dataTables.min.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:35:18 +0100] "GET /BTS/css/fontawesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:35:18 +0100] "GET /BTS/js/jquery-ui.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:35:18 +0100] "GET /BTS/css/jquery-ui.min.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:35:18 +0100] "GET /BTS/css/bootstap.min.css HTTP/1.1" 404 1010
127.0.0.1 - - [07/Jun/2020:04:35:18 +0100] "GET /BTS/css/dataTables.bootstrap.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:35:18 +0100] "GET /BTS/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:35:18 +0100] "GET /BTS/js/popper.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:35:18 +0100] "GET /BTS/js/jquery.dataTables.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:35:18 +0100] "GET /BTS/js/dataTables.bootstrap.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:35:18 +0100] "GET /BTS/js/jszip.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:35:18 +0100] "GET /BTS/js/buttons.flash.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:35:18 +0100] "GET /BTS/js/main.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:35:18 +0100] "GET /BTS/js/pdfmake.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:35:18 +0100] "GET /BTS/js/dataTables.buttons.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:35:18 +0100] "GET /BTS/js/vfs_fonts.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:35:18 +0100] "GET /BTS/js/buttons.html5.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:35:18 +0100] "GET /BTS/js/buttons.print.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:35:19 +0100] "GET /BTS/Document/Download?file=c:\School\data\users\usersphotos\Jellyfish7101591376650991.jpg HTTP/1.1" 200 775702
127.0.0.1 - - [07/Jun/2020:04:35:19 +0100] "GET /BTS/ClasseGenerique/Details?id=1 HTTP/1.1" 200 429
127.0.0.1 - - [07/Jun/2020:04:35:19 +0100] "GET /BTS/ClasseGenerique/Programme/List?id=1 HTTP/1.1" 200 1798
127.0.0.1 - - [07/Jun/2020:04:35:24 +0100] "GET /BTS/Matiere/List HTTP/1.1" 200 1304
127.0.0.1 - - [07/Jun/2020:04:35:24 +0100] "GET /BTS/Periode/List HTTP/1.1" 200 246
127.0.0.1 - - [07/Jun/2020:04:35:24 +0100] "GET /BTS/FormeEvaluation/List HTTP/1.1" 200 197
127.0.0.1 - - [07/Jun/2020:04:39:58 +0100] "GET /BTS/E.DirecteurEtudes/ProgrammeClasseGenerique?id=1 HTTP/1.1" 200 94201
127.0.0.1 - - [07/Jun/2020:04:39:58 +0100] "GET /BTS/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:39:58 +0100] "GET /BTS/css/all.min.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:39:58 +0100] "GET /BTS/css/jquery.dataTables.min.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:39:58 +0100] "GET /BTS/css/fontawesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:39:58 +0100] "GET /BTS/css/dataTables.bootstrap.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:39:58 +0100] "GET /BTS/css/bootstap.min.css HTTP/1.1" 404 1010
127.0.0.1 - - [07/Jun/2020:04:39:58 +0100] "GET /BTS/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:39:58 +0100] "GET /BTS/css/jquery-ui.min.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:39:58 +0100] "GET /BTS/js/popper.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:39:58 +0100] "GET /BTS/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:39:58 +0100] "GET /BTS/js/dataTables.bootstrap.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:39:58 +0100] "GET /BTS/js/jquery-ui.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:39:58 +0100] "GET /BTS/js/jquery.dataTables.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:39:58 +0100] "GET /BTS/js/jszip.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:39:58 +0100] "GET /BTS/js/buttons.flash.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:39:58 +0100] "GET /BTS/js/pdfmake.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:39:58 +0100] "GET /BTS/js/dataTables.buttons.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:39:58 +0100] "GET /BTS/js/main.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:39:58 +0100] "GET /BTS/js/buttons.print.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:39:58 +0100] "GET /BTS/js/buttons.html5.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:39:58 +0100] "GET /BTS/js/vfs_fonts.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:39:58 +0100] "GET /BTS/Document/Download?file=c:\School\data\users\usersphotos\Jellyfish7101591376650991.jpg HTTP/1.1" 200 775702
127.0.0.1 - - [07/Jun/2020:04:39:58 +0100] "GET /BTS/ClasseGenerique/Details?id=1 HTTP/1.1" 200 429
127.0.0.1 - - [07/Jun/2020:04:39:58 +0100] "GET /BTS/ClasseGenerique/Programme/List?id=1 HTTP/1.1" 200 1798
127.0.0.1 - - [07/Jun/2020:04:40:02 +0100] "GET /BTS/Matiere/List HTTP/1.1" 200 1304
127.0.0.1 - - [07/Jun/2020:04:40:02 +0100] "GET /BTS/Periode/List HTTP/1.1" 200 246
127.0.0.1 - - [07/Jun/2020:04:40:02 +0100] "GET /BTS/FormeEvaluation/List HTTP/1.1" 200 197
127.0.0.1 - - [07/Jun/2020:04:42:07 +0100] "GET /BTS/E.DirecteurEtudes/ProgrammeClasseGenerique?id=1 HTTP/1.1" 200 94087
127.0.0.1 - - [07/Jun/2020:04:42:07 +0100] "GET /BTS/css/all.min.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:42:07 +0100] "GET /BTS/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:42:07 +0100] "GET /BTS/css/fontawesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:42:07 +0100] "GET /BTS/css/jquery.dataTables.min.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:42:07 +0100] "GET /BTS/css/dataTables.bootstrap.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:42:07 +0100] "GET /BTS/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:42:07 +0100] "GET /BTS/css/bootstap.min.css HTTP/1.1" 404 1010
127.0.0.1 - - [07/Jun/2020:04:42:07 +0100] "GET /BTS/css/jquery-ui.min.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:42:07 +0100] "GET /BTS/js/jquery-ui.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:42:07 +0100] "GET /BTS/js/jquery.dataTables.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:42:07 +0100] "GET /BTS/js/main.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:42:07 +0100] "GET /BTS/js/popper.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:42:07 +0100] "GET /BTS/js/dataTables.bootstrap.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:42:07 +0100] "GET /BTS/js/buttons.flash.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:42:07 +0100] "GET /BTS/js/pdfmake.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:42:07 +0100] "GET /BTS/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:42:07 +0100] "GET /BTS/js/vfs_fonts.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:42:07 +0100] "GET /BTS/js/dataTables.buttons.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:42:07 +0100] "GET /BTS/js/jszip.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:42:07 +0100] "GET /BTS/js/buttons.html5.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:42:07 +0100] "GET /BTS/js/buttons.print.min.js HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2020:04:42:07 +0100] "GET /BTS/Document/Download?file=c:\School\data\users\usersphotos\Jellyfish7101591376650991.jpg HTTP/1.1" 200 775702
127.0.0.1 - - [07/Jun/2020:04:42:07 +0100] "GET /BTS/ClasseGenerique/Details?id=1 HTTP/1.1" 200 429
127.0.0.1 - - [07/Jun/2020:04:42:07 +0100] "GET /BTS/ClasseGenerique/Programme/List?id=1 HTTP/1.1" 200 1798
127.0.0.1 - - [07/Jun/2020:04:42:10 +0100] "GET /BTS/Matiere/List HTTP/1.1" 200 1304
127.0.0.1 - - [07/Jun/2020:04:42:10 +0100] "GET /BTS/Periode/List HTTP/1.1" 200 246
127.0.0.1 - - [07/Jun/2020:04:42:10 +0100] "GET /BTS/FormeEvaluation/List HTTP/1.1" 200 197
